"","name","player_id","year","pa","avg","obp","slg","ops","iso","woba","home_run","k_pct+","bb_pct+","xba+","xslg+","xwoba+","xwobacon+","barrel_rate+","hard_hit_pct+","z_sw_miss_pct+","oz_sw_pct+","oz_sw_miss_pct+","hr_rate+","probC1","probC2","probC3","probC4","probC5","probC6","probC7","probC8","Cluster","maxProb","PlayerYear"
"2320","Grossman, Robbie",543257,2023,420,0.238,0.34,0.394,0.734,0.156,0.323,10,103.81,157.42,89.69,83.83,94.83,87.43,80.46,93.3,79.8,54.74,101.52,73.28,0.001,0.074,0.034,0,0.013,0,0.002,0.875,8,0.875,"Robbie Grossman 2023"
"2321","Pérez, Roberto",547379,2015,226,0.228,0.348,0.402,0.75,0.174,0.331,7,144.29,185.87,84.25,92.78,103.82,109.86,153.54,114.75,141.58,53.51,129.99,111.4,0.006,0.002,0,0,0,0.785,0,0.208,6,0.785,"Roberto Pérez 2015"
"2322","Pérez, Roberto",547379,2017,248,0.207,0.291,0.373,0.664,0.166,0.289,8,137.03,119.82,85.86,87.01,91.13,98.05,98.82,113.37,127.68,74.99,91.07,93.59,0.026,0.374,0.02,0,0,0.029,0,0.55,8,0.55,"Roberto Pérez 2017"
"2323","Pérez, Roberto",547379,2018,210,0.168,0.256,0.263,0.519,0.095,0.236,2,155.36,115.1,75.69,74.63,82.56,94.18,83.04,116.45,149.61,77.6,123.26,30.37,0,0.964,0,0,0,0.01,0,0.025,2,0.964,"Roberto Pérez 2018"
"2324","Pérez, Roberto",547379,2019,449,0.239,0.321,0.452,0.773,0.213,0.326,24,128.59,114.58,88.13,101.75,98.36,106.07,140.74,109.53,131.21,74,119.17,140.81,0.168,0.026,0.002,0,0,0.474,0,0.331,6,0.474,"Roberto Pérez 2019"
"2325","Canó, Robinson",429664,2015,674,0.287,0.334,0.446,0.78,0.159,0.335,21,81.07,81.48,117.79,118.71,112.69,110.96,128.84,133.1,73.78,108.05,91.74,112.06,0.611,0,0.023,0.002,0,0,0.358,0.007,1,0.611,"Robinson Canó 2015"
"2326","Canó, Robinson",429664,2016,715,0.298,0.35,0.533,0.883,0.235,0.37,39,68.74,78.72,111.81,114.55,108.32,102.43,111.2,120.67,54.49,120.26,83.73,171.57,0.456,0,0.126,0,0,0,0.411,0.006,1,0.456,"Robinson Canó 2016"
"2327","Canó, Robinson",429664,2017,648,0.28,0.338,0.453,0.791,0.173,0.334,23,62.76,86.72,115.79,113.99,109.3,101.76,94.33,127.58,67.98,112.12,82.39,102.98,0.201,0,0.16,0,0,0,0.63,0.009,7,0.63,"Robinson Canó 2017"
"2328","Canó, Robinson",429664,2018,348,0.303,0.374,0.471,0.845,0.168,0.364,10,62.98,105.89,123.45,120.96,117.58,107.87,116.82,140.78,65.9,108.14,78.84,91.64,0.096,0,0.008,0.001,0,0,0.894,0.002,7,0.894,"Robinson Canó 2018"
"2329","Canó, Robinson",429664,2019,423,0.256,0.307,0.428,0.735,0.172,0.308,13,74.06,67.6,111.15,102.67,101.12,96.19,94.68,122.79,62.98,123.1,85.71,80.96,0.112,0.001,0.786,0,0.006,0,0.086,0.01,3,0.786,"Robinson Canó 2019"
"2330","Chirinos, Robinson",455139,2015,273,0.232,0.325,0.438,0.763,0.206,0.332,10,115.74,131.13,90.24,103.5,102.88,102.45,139.42,98.15,100.37,86.92,100.3,131.75,0.27,0.022,0.028,0,0,0.033,0.008,0.64,8,0.64,"Robinson Chirinos 2015"
"2331","Chirinos, Robinson",455139,2017,309,0.255,0.36,0.506,0.866,0.251,0.369,17,122.65,125.52,86.25,106.25,104.37,106,169.19,111.05,144.83,92.83,124.74,159.62,0.18,0.003,0,0.001,0,0.747,0,0.069,6,0.747,"Robinson Chirinos 2017"
"2332","Chirinos, Robinson",455139,2018,426,0.222,0.338,0.419,0.757,0.197,0.333,18,153.49,122,79.73,96.09,99.76,110.28,152.01,108.25,138.92,95.56,132.53,134.75,0.024,0.016,0,0,0,0.932,0,0.028,6,0.932,"Robinson Chirinos 2018"
"2333","Chirinos, Robinson",455139,2019,437,0.238,0.347,0.443,0.79,0.205,0.336,17,129.95,134.06,84.95,89.61,96.83,98.79,98.52,98.12,133.54,103.39,131.69,102.48,0.045,0.503,0.01,0,0,0.153,0,0.289,2,0.503,"Robinson Chirinos 2019"
"2334","Chirinos, Robinson",455139,2022,220,0.179,0.265,0.287,0.552,0.108,0.251,4,138.08,105.12,69.44,71.48,78.68,80.45,87.9,85.11,126.07,106.16,134.72,62.25,0,0.998,0,0,0,0,0,0.001,2,0.998,"Robinson Chirinos 2022"
"2335","Castro, Rodolfo",666801,2022,277,0.233,0.296,0.427,0.723,0.194,0.314,11,120.88,96.56,86.81,90.05,89.92,94.45,85.35,89.99,137.58,93.87,127.83,135.96,0.026,0.782,0.02,0,0,0.033,0,0.139,2,0.782,"Rodolfo Castro 2022"
"2336","Castro, Rodolfo",666801,2023,256,0.211,0.297,0.322,0.619,0.111,0.277,6,128.76,104.17,75.68,77.36,83.06,84.54,92.29,87.8,124.57,95.53,138.44,72.13,0,0.989,0.001,0,0,0.001,0,0.009,2,0.989,"Rodolfo Castro 2023"
"2337","Acuña Jr., Ronald",660670,2018,487,0.293,0.366,0.552,0.918,0.259,0.388,26,118.04,105.89,109.68,130.47,117.27,126.92,188.61,127.38,122.89,86.22,103.73,170.26,0.271,0,0,0.715,0,0.01,0.002,0.001,4,0.715,"Ronald Acuña Jr. 2018"
"2338","Acuña Jr., Ronald",660670,2019,715,0.28,0.365,0.518,0.883,0.238,0.369,41,119.5,121.46,110.76,131.55,119.51,130.51,191.92,125.7,133.54,82.99,97.26,151.06,0.128,0,0,0.864,0,0.006,0.002,0.001,4,0.864,"Ronald Acuña Jr. 2019"
"2339","Acuña Jr., Ronald",660670,2021,360,0.283,0.394,0.596,0.99,0.313,0.412,24,105.71,153.15,118.93,143.78,132.47,138.59,240.55,137.87,126.16,75.24,98.42,195.42,0,0,0,1,0,0,0,0,4,1,"Ronald Acuña Jr. 2021"
"2340","Acuña Jr., Ronald",660670,2022,533,0.266,0.351,0.413,0.764,0.147,0.335,15,106.84,121.01,112.43,123.12,117.22,121.91,163.06,127.79,111.68,82.95,95.28,96.35,0.705,0,0.001,0.165,0,0.005,0.092,0.032,1,0.705,"Ronald Acuña Jr. 2022"
"2341","Acuña Jr., Ronald",660670,2023,735,0.337,0.416,0.596,1.012,0.259,0.428,41,50.79,126.17,142.95,158.08,142.56,129.83,181.03,138.08,82.67,78.79,73.37,171.68,0,0,0,0.981,0,0,0.019,0,4,0.981,"Ronald Acuña Jr. 2023"
"2342","Guzmán, Ronald",608597,2018,428,0.235,0.306,0.416,0.722,0.181,0.312,16,132.03,88.63,90.26,87.31,90.38,97.13,90.08,90.48,102.71,121.79,131.8,119.22,0.04,0.838,0.061,0,0.001,0.01,0,0.052,2,0.838,"Ronald Guzmán 2018"
"2343","Guzmán, Ronald",608597,2019,295,0.219,0.308,0.414,0.722,0.195,0.306,10,134.04,123.75,94.08,97.63,100.2,109.45,111.31,96.8,131.79,108.58,128.08,89.3,0.287,0.15,0.017,0,0,0.242,0,0.304,8,0.304,"Ronald Guzmán 2019"
"2344","Torreyes, Ronald",591720,2017,336,0.292,0.314,0.375,0.689,0.083,0.297,3,61.33,37.66,94.52,70.13,77.58,72.08,10.48,38.27,65.62,145.61,64.03,25.91,0,0.001,0.016,0,0.983,0,0,0,5,0.983,"Ronald Torreyes 2017"
"2345","Torreyes, Ronald",591720,2021,344,0.242,0.286,0.346,0.632,0.104,0.274,7,53.3,61.94,93.93,71.3,79.05,69.82,4.74,35.47,49.9,116.11,61.28,59.65,0,0,0.008,0,0.992,0,0,0,5,0.992,"Ronald Torreyes 2021"
"2346","Rodríguez, Ronny",500135,2018,206,0.22,0.256,0.335,0.591,0.115,0.257,5,95.18,56.4,87.83,79.01,81,81.3,45.04,85.29,103.9,136.88,111.3,77.41,0,0.757,0.181,0,0.061,0,0,0.001,2,0.757,"Ronny Rodríguez 2018"
"2347","Rodríguez, Ronny",500135,2019,294,0.221,0.252,0.438,0.69,0.217,0.283,14,126.77,50.42,88.13,98.77,88.56,100.09,95.96,107.14,142.29,156.64,117.25,125.44,0.229,0.665,0.078,0,0,0.022,0,0.006,2,0.665,"Ronny Rodríguez 2019"
"2348","Herrera, Rosell",594011,2018,302,0.234,0.286,0.317,0.603,0.083,0.266,1,88.18,72.51,99.16,81.45,88.5,85.06,30.97,89.11,77.18,82.99,118.38,10.56,0,0.224,0.385,0,0.361,0,0,0.029,3,0.385,"Rosell Herrera 2018"
"2349","Odor, Rougned",596059,2015,470,0.261,0.316,0.465,0.781,0.204,0.334,16,85.65,62.38,93.44,94.52,94.65,89.54,95.3,95.53,68.46,119.64,84.25,122.44,0.025,0.038,0.877,0,0.041,0,0.003,0.017,3,0.877,"Rougned Odor 2015"
"2350","Odor, Rougned",596059,2016,632,0.271,0.296,0.502,0.798,0.231,0.336,33,105.08,35.78,99.95,110.47,98.98,105.39,118.82,106.01,85.54,144.93,101.26,164.24,0.813,0.005,0.175,0,0,0.001,0.002,0.004,1,0.813,"Rougned Odor 2016"
"2351","Odor, Rougned",596059,2017,651,0.204,0.252,0.397,0.649,0.193,0.272,30,119.3,55.91,90.58,94.75,88.98,95.93,89.84,106.12,100.49,135.42,102.03,133.7,0.154,0.44,0.378,0,0.002,0.002,0,0.023,2,0.44,"Rougned Odor 2017"
"2352","Odor, Rougned",596059,2018,535,0.253,0.326,0.424,0.75,0.171,0.325,18,110.57,92.08,97.54,100.23,99.45,101.96,99.93,105.79,89.05,118.55,90.31,107.3,0.376,0.044,0.442,0,0.002,0.001,0.012,0.123,3,0.442,"Rougned Odor 2018"
"2353","Odor, Rougned",596059,2019,581,0.205,0.283,0.439,0.722,0.234,0.302,30,139.04,103.12,87.73,106.34,98.36,111.53,174.01,120.93,116.04,103.74,115.08,136.02,0.425,0.009,0.002,0,0,0.504,0,0.06,6,0.504,"Rougned Odor 2019"
"2354","Odor, Rougned",596059,2021,361,0.202,0.286,0.379,0.665,0.177,0.289,15,124.07,84.46,81.43,89.18,89.55,93.44,106.65,95.61,123.35,104.9,101.67,121.8,0.022,0.848,0.048,0,0.001,0.007,0,0.074,2,0.848,"Rougned Odor 2021"
"2355","Odor, Rougned",596059,2022,472,0.207,0.275,0.357,0.632,0.15,0.278,13,104.58,83.12,85.57,86.24,88.96,87.31,82.8,85.62,113.98,105.48,101.69,94.3,0.005,0.781,0.153,0,0.017,0,0,0.044,2,0.781,"Rougned Odor 2022"
"2356","Tellez, Rowdy",642133,2019,409,0.227,0.293,0.449,0.742,0.222,0.308,21,129.04,81.35,99.24,109.32,102.65,114.39,168.89,110.32,123.63,128.63,109.06,135.26,0.928,0.002,0.005,0,0,0.053,0,0.011,1,0.928,"Rowdy Tellez 2019"
"2357","Tellez, Rowdy",642133,2021,325,0.242,0.305,0.414,0.719,0.172,0.306,11,89.58,79.95,106.83,112.31,104.99,104.99,137.46,121.02,80.74,116.84,89.37,99.21,0.726,0.001,0.155,0,0,0,0.089,0.029,1,0.726,"Rowdy Tellez 2021"
"2358","Tellez, Rowdy",642133,2022,599,0.219,0.306,0.461,0.767,0.242,0.327,35,91.45,127.12,104.17,121.85,112.08,110.93,164.33,118.28,94.41,92.17,93.85,200.05,0.787,0,0.001,0.098,0,0.004,0.079,0.03,1,0.787,"Rowdy Tellez 2022"
"2359","Tellez, Rowdy",642133,2023,351,0.215,0.291,0.376,0.667,0.161,0.288,13,109.16,115.75,95.3,89.58,94.83,96.12,102.94,101.06,83.81,84.37,87.45,113.99,0.065,0.089,0.261,0,0.009,0.001,0.011,0.563,8,0.563,"Rowdy Tellez 2023"
"2360","Lewis, Royce",668904,2023,239,0.309,0.372,0.548,0.92,0.239,0.393,15,102.48,97.23,106.11,115.21,108.78,111.4,138.43,105.06,106.2,99.36,110.75,193.16,0.935,0,0.005,0.006,0,0.01,0.015,0.03,1,0.935,"Royce Lewis 2023"
"2361","Tejada, Rubén",514913,2015,407,0.261,0.338,0.35,0.688,0.089,0.303,3,87.69,118.4,107.01,93.02,101.61,96.4,42.36,69.32,98.37,91.69,97.36,26.51,0.006,0.039,0.653,0,0.135,0,0.013,0.154,3,0.653,"Rubén Tejada 2015"
"2362","Castillo, Rusney",628329,2015,289,0.253,0.288,0.359,0.647,0.106,0.283,5,95.34,57.29,88.64,79.56,81.98,81.02,47.65,93.49,106.35,113.85,109.13,62.23,0,0.752,0.175,0,0.068,0,0,0.005,2,0.752,"Rusney Castillo 2015"
"2363","Martin, Russell",431145,2015,507,0.24,0.329,0.458,0.787,0.218,0.34,23,106.56,133.67,93.84,103.25,105.41,102.72,144.72,116.5,110.34,70.9,120.9,163.17,0.331,0.003,0.003,0.002,0,0.144,0.006,0.511,8,0.511,"Russell Martin 2015"
"2364","Martin, Russell",431145,2016,535,0.231,0.335,0.398,0.733,0.167,0.322,20,136.02,143.13,88.5,98.49,101.47,106.2,141.67,113.62,152.08,66.38,128.99,117.59,0.034,0.007,0,0,0,0.763,0,0.195,6,0.763,"Russell Martin 2016"
"2365","Martin, Russell",431145,2017,365,0.221,0.343,0.388,0.731,0.167,0.324,13,108.76,156.33,93.73,95.69,104.37,98.85,106.31,109.89,111.72,61.88,108.41,103.34,0.036,0.008,0.006,0,0,0.012,0.005,0.932,8,0.932,"Russell Martin 2017"
"2366","Martin, Russell",431145,2018,352,0.194,0.338,0.325,0.663,0.131,0.305,10,108.71,183.01,80.14,78.77,96.32,83.98,88.67,117.54,125.27,36.64,122.04,90.6,0.001,0.047,0.001,0,0,0.008,0,0.944,8,0.944,"Russell Martin 2018"
"2367","Martin, Russell",431145,2019,249,0.22,0.337,0.33,0.667,0.11,0.295,6,109.51,137.5,86.14,79.07,93.15,86.83,67.81,90.17,107.88,59.48,145.65,63.48,0.001,0.523,0.008,0,0.002,0.002,0,0.464,2,0.523,"Russell Martin 2019"
"2368","Braun, Ryan",460075,2015,567,0.285,0.356,0.498,0.854,0.213,0.366,25,103.5,120.94,112.2,125.45,118.39,120.85,188.84,132.23,95.05,122.03,95.49,158.59,0.727,0,0,0.249,0,0.001,0.021,0.001,1,0.727,"Ryan Braun 2015"
"2369","Braun, Ryan",460075,2016,564,0.305,0.365,0.538,0.903,0.233,0.378,30,85.44,97.8,111.41,112.63,108.63,107.27,127.96,109.67,77.31,119.56,91.58,167.31,0.782,0,0.053,0.001,0,0,0.149,0.016,1,0.782,"Ryan Braun 2016"
"2370","Braun, Ryan",460075,2017,425,0.268,0.336,0.487,0.823,0.219,0.347,17,85.76,101.56,105.94,111.64,107.14,103.35,125.77,127.58,82.76,124.5,93.36,116.05,0.793,0,0.089,0,0,0,0.089,0.028,1,0.793,"Ryan Braun 2017"
"2371","Braun, Ryan",460075,2018,444,0.254,0.313,0.469,0.782,0.215,0.33,20,89.11,88.63,118.18,125.59,115.08,116.45,152.01,135.31,89.05,118.55,93.48,143.66,0.875,0,0.002,0.027,0,0,0.094,0.002,1,0.875,"Ryan Braun 2018"
"2372","Braun, Ryan",460075,2019,508,0.285,0.343,0.505,0.848,0.22,0.354,22,94.06,76.77,105.6,107.71,103.88,103.73,121.55,120.14,76.39,119.99,104.97,114.08,0.758,0.002,0.168,0,0,0.001,0.037,0.034,1,0.758,"Ryan Braun 2019"
"2373","Cordell, Ryan",641477,2019,247,0.221,0.29,0.355,0.645,0.134,0.279,7,126.77,88.23,81.38,80.9,83.66,87.87,81.89,85.13,128.29,99.24,127.12,74.66,0,0.982,0.006,0,0.001,0.001,0,0.011,2,0.982,"Ryan Cordell 2019"
"2374","Flaherty, Ryan",475247,2015,301,0.202,0.281,0.356,0.637,0.154,0.279,9,137.15,109.48,75.87,83.55,85.78,89.54,111.19,93.49,105.02,96.12,117.69,107.54,0.002,0.936,0.007,0,0,0.005,0,0.05,2,0.936,"Ryan Flaherty 2015"
"2375","Goins, Ryan",572365,2015,428,0.25,0.318,0.354,0.672,0.104,0.297,5,98.91,115.85,91.44,80.8,90.21,85.42,45.89,93.49,73.12,93.39,88.27,42.02,0.001,0.213,0.375,0,0.337,0,0.001,0.074,3,0.375,"Ryan Goins 2015"
"2376","Goins, Ryan",572365,2017,459,0.237,0.286,0.356,0.642,0.119,0.278,9,100.13,77.6,83.49,72.71,80.66,79.24,44.92,85.24,91.03,105.93,82.9,56.89,0,0.532,0.133,0,0.331,0,0,0.003,2,0.532,"Ryan Goins 2017"
"2377","Howard, Ryan",429667,2015,502,0.229,0.277,0.443,0.72,0.214,0.308,23,140.21,68.75,107.01,129.69,113.64,131.83,206.49,131.65,134.27,126.8,136.94,164.79,0.676,0,0,0.177,0,0.147,0,0,1,0.676,"Ryan Howard 2015"
"2378","Howard, Ryan",429667,2016,362,0.196,0.257,0.453,0.71,0.257,0.298,25,154.67,89.45,96,127.97,109.57,133.08,236.11,134.48,163.48,131.72,123.5,217.23,0.155,0,0,0.164,0,0.681,0,0,6,0.681,"Ryan Howard 2016"
"2379","Jeffers, Ryan",680777,2021,293,0.199,0.27,0.401,0.671,0.202,0.289,14,165.28,84.46,83.45,98.96,92.33,114.97,171.82,110.7,134.01,101.64,129.76,140.06,0.043,0.017,0,0,0,0.932,0,0.009,6,0.932,"Ryan Jeffers 2021"
"2380","Jeffers, Ryan",680777,2022,236,0.208,0.285,0.363,0.648,0.155,0.287,7,119.07,118.57,90.11,107.86,101.16,106.54,168.15,109.02,97.29,88.41,88.15,101.55,0.439,0.014,0.031,0,0,0.031,0.011,0.473,8,0.473,"Ryan Jeffers 2022"
"2381","Jeffers, Ryan",680777,2023,335,0.276,0.369,0.49,0.859,0.214,0.369,14,123.86,114.59,93.3,103.47,103.2,108.76,137.25,106.81,114.24,105.29,106.6,128.62,0.657,0.018,0.019,0,0,0.092,0.003,0.212,1,0.657,"Ryan Jeffers 2023"
"2382","McMahon, Ryan",641857,2018,202,0.232,0.307,0.376,0.683,0.144,0.296,5,147.9,102.44,84.19,78.53,85.69,96.33,71.78,120.55,150.8,113.52,126.19,78.94,0.005,0.941,0.003,0,0,0.031,0,0.02,2,0.941,"Ryan McMahon 2018"
"2383","McMahon, Ryan",641857,2019,539,0.25,0.329,0.45,0.779,0.2,0.33,24,134.95,119.16,96.47,98.32,99.59,109.97,115.15,127.3,155.12,91.63,114.6,117.3,0.306,0.014,0.002,0,0,0.52,0,0.157,6,0.52,"Ryan McMahon 2019"
"2384","McMahon, Ryan",641857,2021,596,0.254,0.331,0.449,0.78,0.195,0.334,23,110.64,111.48,98.37,101.58,100.36,102.63,86.5,109.44,123.35,88.26,118.15,113.12,0.35,0.045,0.047,0,0,0.037,0.005,0.515,8,0.515,"Ryan McMahon 2021"
"2385","McMahon, Ryan",641857,2022,597,0.246,0.327,0.414,0.741,0.168,0.326,20,119.97,123.45,102.1,107.61,105.98,111.75,132.49,119.56,120.31,86.71,113.81,114.7,0.655,0.002,0.005,0.002,0,0.091,0.008,0.236,1,0.655,"Ryan McMahon 2022"
"2386","McMahon, Ryan",641857,2023,627,0.24,0.322,0.431,0.753,0.191,0.325,23,140.79,125.01,98.1,106.58,103.82,119.04,134.88,110.56,151.55,88.56,113.29,112.9,0.332,0.003,0.001,0.001,0,0.544,0,0.118,6,0.544,"Ryan McMahon 2023"
"2387","Mountcastle, Ryan",663624,2021,586,0.255,0.309,0.487,0.796,0.232,0.335,33,123.18,78.83,98.77,108.97,100.66,110.77,139.83,99.88,127.84,138.18,106.78,165.07,0.941,0.006,0.015,0,0,0.028,0,0.01,1,0.941,"Ryan Mountcastle 2021"
"2388","Mountcastle, Ryan",663624,2022,609,0.25,0.305,0.423,0.728,0.173,0.316,22,114.54,86.79,114.5,129.48,116.26,127.13,191.08,119.05,126.65,129.03,101.93,123.68,0.94,0,0,0.053,0,0.003,0.003,0.001,1,0.94,"Ryan Mountcastle 2022"
"2389","Mountcastle, Ryan",663624,2023,470,0.27,0.328,0.452,0.78,0.182,0.333,18,101.58,91.44,109.31,120.48,110.33,114.03,143.17,112.31,100.46,134.93,105.22,117.87,0.967,0,0.012,0.001,0,0.001,0.013,0.006,1,0.967,"Ryan Mountcastle 2023"
"2390","Noda, Ryan",676116,2023,495,0.229,0.364,0.406,0.77,0.177,0.342,16,152.82,180.57,85.29,93.89,103.51,115.88,153.81,112.56,158.44,66.94,161.75,99.48,0.001,0,0,0,0,0.985,0,0.013,6,0.985,"Ryan Noda 2023"
"2391","O'Hearn, Ryan",656811,2019,370,0.195,0.281,0.369,0.65,0.174,0.278,14,121.77,120.31,88.13,93.5,94.07,97.23,116.43,115.89,95.64,96.82,110.26,99.68,0.136,0.231,0.067,0,0.001,0.029,0.001,0.536,8,0.536,"Ryan O'Hearn 2019"
"2392","O'Hearn, Ryan",656811,2021,254,0.225,0.268,0.369,0.637,0.144,0.274,9,125.42,57.43,94.74,94.43,90.78,100.27,98.35,113.72,109.33,110.32,116.76,103.86,0.266,0.442,0.18,0,0.001,0.016,0,0.095,2,0.442,"Ryan O'Hearn 2021"
"2393","O'Hearn, Ryan",656811,2023,368,0.289,0.322,0.48,0.802,0.191,0.339,14,99.36,47.46,104.11,109.94,99.48,104.55,119.5,128.82,79.8,107.73,99.91,117.08,0.783,0.003,0.163,0,0,0.001,0.022,0.029,1,0.783,"Ryan O'Hearn 2023"
"2394","Raburn, Ryan",430605,2015,201,0.301,0.393,0.543,0.936,0.242,0.397,8,111.66,145.13,104.62,123.45,117.12,119.75,162.37,138.93,127.62,59.65,122.5,143.15,0.126,0,0,0.796,0,0.056,0.003,0.019,4,0.796,"Ryan Raburn 2015"
"2395","Raburn, Ryan",430605,2016,256,0.22,0.309,0.404,0.713,0.184,0.309,9,153.69,130.01,75.86,80.52,86.53,93.29,94.44,121.8,159.05,84.8,130.82,110.58,0.002,0.571,0,0,0,0.363,0,0.063,2,0.571,"Ryan Raburn 2016"
"2396","Rua, Ryan",607387,2016,269,0.258,0.331,0.4,0.731,0.142,0.317,8,138.96,93.03,90.87,86.75,91.2,98.67,100.54,113.9,136.87,94.88,112.51,93.55,0.07,0.631,0.027,0,0,0.071,0,0.201,2,0.631,"Ryan Rua 2016"
"2397","Schimpf, Ryan",572114,2016,330,0.217,0.336,0.533,0.869,0.316,0.362,20,156.15,151.48,77.44,113.59,107.08,122.6,254.39,116.72,135.6,81.68,118.52,190.63,0.007,0,0,0.007,0,0.984,0,0.001,6,0.984,"Ryan Schimpf 2016"
"2398","Zimmerman, Ryan",475582,2015,390,0.249,0.308,0.465,0.773,0.216,0.329,16,103.5,108.21,115,125.94,117.12,120.02,171.19,140.97,81.09,93.74,102.44,147.56,0.573,0,0,0.36,0,0.001,0.062,0.004,1,0.573,"Ryan Zimmerman 2015"
"2399","Zimmerman, Ryan",475582,2016,467,0.218,0.272,0.37,0.642,0.152,0.277,15,109.5,73.95,97.19,99.69,98.36,102.16,106.63,128.56,106.45,111.91,92.36,101.03,0.628,0.036,0.22,0,0,0.005,0.007,0.104,1,0.628,"Ryan Zimmerman 2016"
"2400","Zimmerman, Ryan",475582,2017,576,0.303,0.358,0.573,0.931,0.27,0.387,36,104.92,86.72,114.21,130.17,116.38,122.44,182.67,142.36,98.13,106.3,98.72,181.34,0.564,0,0,0.425,0,0.001,0.01,0.001,1,0.564,"Ryan Zimmerman 2017"
"2401","Zimmerman, Ryan",475582,2018,323,0.264,0.337,0.486,0.823,0.222,0.351,13,79.31,107.04,108.07,123.64,115.71,110.55,191.42,144.33,102.11,85.86,86.4,128.36,0.674,0,0.001,0.144,0,0.001,0.165,0.015,1,0.674,"Ryan Zimmerman 2018"
"2402","Zimmerman, Ryan",475582,2021,273,0.243,0.286,0.471,0.757,0.228,0.319,14,126.31,66.44,93.53,99.67,92.64,103.16,125.61,120.26,104.85,120.09,105.85,150.32,0.763,0.075,0.074,0,0,0.035,0.001,0.053,1,0.763,"Ryan Zimmerman 2021"
"2403","Healy, Ryon",592387,2016,283,0.305,0.337,0.524,0.861,0.219,0.364,13,104.1,50.09,114.18,121.74,110.19,117.22,137.1,112.77,83.64,117.47,94.98,144.49,0.947,0,0.016,0.001,0,0,0.033,0.003,1,0.947,"Ryon Healy 2016"
"2404","Healy, Ryon",592387,2017,605,0.271,0.302,0.451,0.753,0.18,0.32,25,112.59,43.36,99.64,104.6,96.37,103.88,113.79,117.14,99.31,122.31,111.73,119.89,0.761,0.032,0.175,0,0,0.004,0.002,0.027,1,0.761,"Ryon Healy 2017"
"2405","Healy, Ryon",592387,2018,524,0.235,0.277,0.412,0.689,0.177,0.296,24,100.77,59.85,104.42,107.79,100.7,104.38,99.93,113.71,70.65,121.07,116.91,146.07,0.776,0.004,0.18,0,0,0.001,0.013,0.025,1,0.776,"Ryon Healy 2018"
"2406","Frelick, Sal",686217,2023,223,0.246,0.341,0.351,0.692,0.105,0.309,3,73.96,145.84,94.1,72.81,91.74,76.64,29.58,59.03,53.96,101.11,55.61,41.4,0,0.002,0.04,0,0.957,0,0,0.001,5,0.957,"Sal Frelick 2023"
"2407","Perez, Salvador",521692,2015,553,0.26,0.28,0.426,0.706,0.166,0.3,21,75.46,30.55,103.82,101.75,94.33,93.93,93.54,94.95,65.14,142.14,79.44,136.59,0.031,0.003,0.949,0,0.013,0,0.003,0.001,3,0.949,"Salvador Perez 2015"
"2408","Perez, Salvador",521692,2016,546,0.247,0.288,0.438,0.726,0.191,0.308,22,107.04,47.71,92.45,94.42,89.65,93.02,95.97,106.57,86.81,148.06,96.81,126.74,0.099,0.187,0.701,0,0.006,0,0,0.007,3,0.701,"Salvador Perez 2016"
"2409","Perez, Salvador",521692,2017,498,0.268,0.297,0.495,0.792,0.227,0.329,27,91.51,38.8,108.3,124.78,107.45,111.04,140.74,112.79,67.98,167.45,83.41,157.3,0.919,0,0.068,0,0,0,0.012,0,1,0.919,"Salvador Perez 2017"
"2410","Perez, Salvador",521692,2018,544,0.235,0.274,0.439,0.713,0.204,0.304,27,92.84,35.68,103.61,116.33,104.45,106.26,152.01,129.84,73.02,158.79,93.48,158.29,0.948,0,0.047,0,0,0,0.004,0.001,1,0.948,"Salvador Perez 2018"
"2411","Perez, Salvador",521692,2021,665,0.273,0.316,0.544,0.86,0.271,0.359,48,114.67,47.3,110.06,134.01,114.56,126.78,193.15,141.4,116.06,161.69,116.06,211.58,0.937,0,0,0.061,0,0.003,0,0,1,0.937,"Salvador Perez 2021"
"2412","Perez, Salvador",521692,2022,473,0.254,0.292,0.465,0.757,0.211,0.324,23,104.13,46.45,100.03,119.56,103.73,110.38,142.68,125.99,127.8,147.47,104.54,166.48,0.989,0,0.005,0,0,0.004,0,0.001,1,0.989,"Salvador Perez 2022"
"2413","Perez, Salvador",521692,2023,580,0.255,0.292,0.422,0.714,0.167,0.302,23,103.81,38.2,106.51,110.18,100.72,107.18,104.12,110.06,113.09,163.86,100.37,122.04,0.81,0.004,0.183,0,0,0,0.001,0.002,1,0.81,"Salvador Perez 2023"
"2414","Fuld, Sam",453539,2015,325,0.197,0.276,0.293,0.569,0.096,0.255,2,86.16,117.12,85.85,69.08,83.25,73.88,22.94,63.49,42.54,72.94,98.43,22.13,0,0.037,0.02,0,0.941,0,0,0.002,5,0.941,"Sam Fuld 2015"
"2415","Haggerty, Sam",664059,2022,201,0.256,0.335,0.403,0.738,0.147,0.32,5,119.52,110.01,95.07,83.95,91.53,94.45,50.96,63.25,122.04,93.87,106.2,85.17,0.003,0.735,0.123,0,0.02,0,0,0.118,2,0.735,"Sam Haggerty 2022"
"2416","Hilliard, Sam",656541,2021,238,0.215,0.294,0.463,0.757,0.248,0.318,14,163.94,109.23,85.87,103.96,96.03,121.27,177.74,97.12,194.56,98.39,133.7,172.43,0.004,0,0,0,0,0.995,0,0.001,6,0.995,"Sam Hilliard 2021"
