"","name","player_id","year","pa","avg","obp","slg","ops","woba","home_run","k_pct+","bb_pct+","xba+","xslg+","xwoba+","xwobacon+","barrel_rate+","hard_hit_pct+","z_sw_miss_pct+","oz_sw_pct+","oz_sw_miss_pct+","hr_rate+"
"2029","Kiner-Falefa, Isiah",643396,2021,677,0.271,0.312,0.357,0.669,0.293,8,59.573016954096,46.1703192493782,107.638063880801,83.2186839205461,90.1654945407792,81.8948083350821,21.3293254951806,72.4590005274084,38.6877292266119,111.048154675441,69.4053217104438,34.6382114568585
"2030","McNeil, Jeff",643446,2021,426,0.251,0.319,0.36,0.679,0.301,7,60.9167692162185,76.5751636331151,103.606675720471,92.2797440608921,97.2675711655666,85.3070920157105,50.9533886829313,84.0323131116473,69.525774262317,100.196543469372,84.0291854822096,48.1662218585835
"2031","Schwindel, Frank",643524,2021,259,0.326,0.371,0.591,0.962,0.403,14,70.7709524717832,69.8185315478403,109.653757960966,108.255823782028,102.516932149105,97.9062932980309,94.7970022008025,100.134313228849,72.3292329019266,125.516969616867,97.4924251451051,158.446413218197
"2032","Chang, Yu",644374,2021,251,0.228,0.267,0.426,0.693,0.294,9,123.177290694559,49.5486352920157,93.9313441356801,90.1337035013364,87.0776351386977,96.0689097776925,84.1323394532122,84.7870943671411,88.589293011662,102.366865710586,125.347403757992,105.104891636772
"2033","Albies, Ozzie",645277,2021,686,0.259,0.31,0.488,0.798,0.336,30,83.7605576723004,77.7012689806609,103.606675720471,109.924966439461,101.590574328481,99.2187100982726,110.201515058433,93.5928756812359,112.699037312304,123.346647375653,81.707937264469,128.189153551166
"2034","Robles, Victor",645302,2021,369,0.203,0.31,0.295,0.605,0.274,2,103.021006762722,100.223375931577,87.0779842631197,74.8729706333853,88.9303507799466,81.6323249750338,30.8090257152608,68.433500498108,97.5603606584126,94.0472971192662,107.241667659616,15.8875807291959
"2035","Devers, Rafael",646240,2021,664,0.279,0.352,0.538,0.89,0.373,38,96.3022454521101,104.72779732176,117.313395465592,135.200555252005,121.66166044201,125.204562743058,177.744379126505,130.325563448603,126.716330510352,117.197401025547,88.9038067394648,167.752753753604
"2036","Naylor, Josh",647304,2021,250,0.253,0.301,0.399,0.7,0.302,7,80.625135727348,63.0618994625654,102.397259272372,99.4332125927442,96.032427404734,92.9191094571124,87.6872270357423,107.178938280125,75.6933832694581,128.049012231616,84.2613103039836,82.0752420470263
"2037","Toro, Abraham",647351,2021,375,0.239,0.315,0.373,0.688,0.303,11,64.5001085818784,93.4667438463023,99.5752875601416,99.1947636416824,99.7378586872318,87.6694422561456,87.6872270357423,85.2902818708037,73.4506163577704,108.877832434227,63.6022011660923,85.9835869064085
"2038","Díaz, Aledmys",649557,2021,319,0.259,0.317,0.405,0.722,0.311,8,86.8959796172528,56.3052673772905,107.638063880801,98.0025188863737,98.5027149263992,96.3313931377408,77.022564288152,112.714000820413,72.8899246298485,124.793528869796,98.8851740757494,73.5111885777217
"2039","Urías, Luis",649966,2021,570,0.249,0.345,0.445,0.79,0.34,23,91.3751538243277,124.997693577585,97.1564546639438,101.817702103362,102.825718089313,96.5938764977892,110.201515058433,101.895469491668,101.485202753866,91.5152545045168,82.1721869080171,118.278857586567
"2040","Arraez, Luis",650333,2021,479,0.294,0.357,0.376,0.733,0.321,2,44.7917420707489,101.349481279123,118.925950729724,98.0025188863737,104.060861850146,88.9818590563873,27.2541381327307,76.9876880603715,38.12703749869,83.5574062867327,49.9068366814228,12.2390757600695
"2041","Jiménez, Eloy",650391,2021,231,0.249,0.303,0.437,0.74,0.317,10,110.63560291475,77.7012689806609,99.9784263761745,106.109783222473,100.355430567648,106.305760819578,127.975952971083,115.229938338726,125.594947054508,128.049012231616,122.794030718478,126.894313616305
"2042","Torres, Gleyber",650402,2021,516,0.259,0.331,0.366,0.697,0.307,9,90.4793189829127,109.232218711944,106.831786248735,100.863906299115,102.208146208897,98.9562267382242,92.4270771457824,89.8189694037667,116.623879407758,82.1105247925901,100.277923006394,51.1266042651742
"2043","Castro, Willi",650489,2021,450,0.22,0.273,0.351,0.624,0.271,9,108.396015811212,57.4313727248363,98.3658711120427,86.7954181864721,89.856708600571,93.1815928171607,61.6180514305216,73.9685630383961,102.045894481788,144.688149414256,111.652039273323,58.6251728907331
"2044","Díaz, Yandy",650490,2021,541,0.256,0.353,0.387,0.74,0.325,13,70.3230350510757,144.141484485864,102.397259272372,95.1411314736329,102.516932149105,89.7693091365323,82.9473769257021,102.147063243499,77.3754584532238,68.3651505982358,88.4395570959167,70.4368990369251
"2045","De La Cruz, Bryan",650559,2021,219,0.296,0.356,0.427,0.783,0.339,5,108.396015811212,92.3406384987564,102.397259272372,87.2723160885956,92.9445680026525,95.0189763374991,63.9879764855417,106.1725632728,68.9650825343951,115.750519531405,115.366036421708,66.9237133455857
"2046","Bradley, Bobby",656252,2021,279,0.208,0.294,0.445,0.739,0.314,16,159.010684351159,101.349481279123,90.3030947913834,111.355660145831,102.208146208897,125.467046103107,199.073704621685,102.901844498993,172.693052199949,104.898908325335,140.435517173306,168.100854166977
"2047","Chapman, Matt",656305,2021,622,0.21,0.314,0.403,0.717,0.311,27,145.573161729934,145.26758983341,84.256012550889,100.863906299115,99.1202868068155,110.505494580351,162.339866268874,104.914594513643,154.750916906448,82.8339655396614,110.491415164452,127.24113087217
"2048","Díaz, Isan",656371,2021,278,0.193,0.293,0.282,0.575,0.252,4,117.80228164607,137.384852400589,81.8371796546913,73.4422769270149,83.9897757366162,83.2072251353238,48.5834636279113,91.831719418417,116.063187679836,96.5793397340157,132.775398054762,42.1763833746281
"2049","Hilliard, Sam",656541,2021,238,0.215,0.294,0.463,0.757,0.318,14,163.937775978941,109.232218711944,85.8685678150209,103.963742662917,96.032427404734,121.267312342333,177.744379126505,97.1151882068738,194.560029588903,98.3879416016939,133.703897341858,172.426979090391
"2050","Hoskins, Rhys",656555,2021,443,0.247,0.334,0.53,0.864,0.364,27,109.291850652627,119.367166839856,100.381565192207,134.485208398819,116.72108539868,121.529795702381,201.443629676705,116.487907097882,106.531428305163,91.5152545045168,103.527670511231,178.65459007334
"2051","Joe, Connor",656582,2021,211,0.285,0.379,0.469,0.848,0.366,8,86.8959796172528,138.510957748135,114.088284937328,110.401864341584,114.250797877015,107.880660979868,117.311290223493,98.1215632141989,90.8320599233497,63.6627857422725,113.044788203967,111.137768513238
"2052","Mullins II, Cedric",656775,2021,675,0.291,0.36,0.518,0.878,0.372,30,82.8647228308854,97.9711652364855,109.653757960966,106.586681124596,106.222363431603,101.318576978659,95.9819647283125,99.127938221524,82.9823757324429,100.196543469372,77.5296904725359,130.278161979407
"2053","O'Hearn, Ryan",656811,2021,254,0.225,0.268,0.369,0.637,0.274,9,125.416877798097,57.4313727248363,94.737621767746,94.4257846204477,90.7830664211955,100.268643538466,98.3518897833326,113.720375827738,109.334886944773,110.32471392837,116.758785352352,103.863495278858
"2054","Peters, DJ",656847,2021,240,0.197,0.242,0.422,0.664,0.272,13,153.187757881961,56.3052673772905,80.2246243905594,89.656805599213,84.2985616768244,104.993344019336,131.530840553613,97.8699694623676,178.86066120709,126.963851111009,109.562915877356,158.776509912402
"2055","Schwarber, Kyle",656941,2021,471,0.266,0.374,0.554,0.928,0.392,32,120.937703591022,153.15032726623,106.831786248735,134.723657349881,123.205590143051,133.866513624653,207.368442314255,131.331938455928,127.837713966196,75.237837695413,103.295545689457,199.15133041438
"2056","Smith, Pavin",656976,2021,545,0.267,0.328,0.404,0.732,0.318,11,86.8959796172528,86.7101117610274,104.009814536504,95.8564783268181,97.8851430459829,94.2315262573541,60.4330889030116,107.430532031956,52.1443306967378,86.0894489014822,88.9038067394648,59.1630185135838
"2057","Thomas, Lane",657041,2021,264,0.235,0.341,0.412,0.753,0.328,7,107.05226354909,157.654748656413,94.3344829517131,91.0874993055834,99.4290727470236,95.8064264176441,86.5022645082322,114.978344586895,84.1037591882868,73.7909562012704,90.2965556701092,77.722767089987
"2058","Verdugo, Alex",657077,2021,604,0.289,0.351,0.426,0.777,0.334,13,71.2188698924907,94.5928491938481,114.491423753361,105.155987418226,104.98721967077,97.9062932980309,84.1323394532122,108.18531328745,63.358165255176,95.8558989869444,77.5296904725359,63.0900039387028
"2059","DeJong, Paul",657557,2021,402,0.197,0.284,0.39,0.674,0.293,19,114.666859701117,97.9711652364855,85.0622901829549,99.1947636416824,96.3412133449421,97.3813265779342,125.606027916063,88.8125943964416,104.849353121397,99.4731027223008,117.687284639448,138.542075239295
"2060","Laureano, Ramón",657656,2021,378,0.246,0.317,0.443,0.76,0.327,14,116.01061196324,79.9534796757525,98.7690099280756,109.448068537337,103.44328996973,109.193077780109,126.790990443573,101.140688236174,94.1962102908812,109.962993554834,113.509037847515,108.565134982839
"2061","Fuentes, Joshua",658069,2021,284,0.225,0.257,0.351,0.608,0.261,7,102.573089342015,47.296424596924,82.2403184707242,67.004155248348,71.020766247874,72.7078907333902,28.4391006602407,69.1882817536018,108.213503488929,148.305353149612,95.6354265709126,72.2493327878752
"2062","Moncada, Yoán",660162,2021,616,0.263,0.375,0.412,0.787,0.347,14,114.21894228041,153.15032726623,105.219230984603,101.5792531523,109.001436893476,109.718044500206,97.1669272558225,103.656625754487,106.531428305163,85.3660081544109,116.758785352352,66.6195146485603
"2063","Ohtani, Shohei",660271,2021,639,0.257,0.372,0.592,0.964,0.393,46,132.583556529417,168.915802131872,107.234925064768,145.930758049783,125.984663604924,148.565581787361,264.246643634737,134.854250981566,150.826074810994,98.7496619752296,119.312158391867,211.013924332842
"2064","Tsutsugo, Yoshi",660294,2021,262,0.217,0.307,0.383,0.69,0.302,8,123.177290694559,124.997693577585,77.8057914943616,82.0264391652374,86.7688491984896,86.6195088159522,81.7624143981921,95.8572194477174,119.988029775289,91.8769748780524,97.0281755015569,89.5040807492108
"2065","Acuña Jr., Ronald",660670,2021,360,0.283,0.394,0.596,0.99,0.412,24,105.708511286967,153.15032726623,118.925950729724,143.784717490227,132.469168349295,138.591214105524,240.547393084536,137.873376003541,126.15563878243,75.237837695413,98.4209244322013,195.41724296911
"2066","Sánchez, Jesús",660821,2021,251,0.251,0.319,0.489,0.808,0.339,14,139.302317840029,90.0884278036648,98.3658711120427,114.217047558572,104.060861850146,121.79227906243,150.490240993774,107.430532031956,110.456270400617,113.941917663726,111.884164095097,163.496498101646
"2067","Varsho, Daulton",662139,2021,315,0.246,0.318,0.437,0.755,0.322,11,95.4064106106951,106.980008016852,99.9784263761745,102.533048956547,99.7378586872318,98.9562267382242,86.5022645082322,100.38590698068,101.485202753866,110.32471392837,92.8499287096239,102.36141298382
"2068","Riley, Austin",663586,2021,662,0.303,0.367,0.531,0.898,0.379,33,113.771024859702,88.962322456119,113.282007305262,121.847413992547,113.015654116182,121.004828982285,157.600016158834,114.726750835063,118.305954591523,112.495036169584,99.1172988975235,146.120143911948
"2069","Madrigal, Nick",663611,2021,215,0.305,0.349,0.425,0.774,0.335,2,35.3854762358916,57.4313727248363,106.025508616669,78.2112559482496,89.2391367201547,74.8077576137769,13.0345878026103,58.8729379285194,8.97106764675059,102.366865710586,53.6208338298078,27.2675222747596
"2070","Larnach, Trevor",663616,2021,301,0.223,0.322,0.35,0.672,0.3,7,154.979427564791,115.988850797218,85.4654289989879,89.656805599213,94.4884977036932,107.880660979868,112.571440113453,103.405032002656,151.386766538916,90.7918137574455,156.68425469749,68.1688056868989
"2071","Mountcastle, Ryan",663624,2021,586,0.255,0.309,0.487,0.796,0.335,33,123.177290694559,78.8273743282067,98.7690099280756,108.971170635214,100.664216507856,110.7679779404,139.825578246184,99.8827194770179,127.837713966196,138.177182690614,106.777418016067,165.070879299846
"2072","Hayes, Ke'Bryan",663647,2021,396,0.257,0.316,0.373,0.689,0.301,6,98.5418325556476,87.8362171085732,100.381565192207,87.9876629417808,92.3269961222362,91.3442092968224,60.4330889030116,115.229938338726,63.358165255176,93.323856372195,94.7069272838163,44.4130097657069
"2073","Tucker, Kyle",663656,2021,567,0.294,0.359,0.557,0.916,0.383,30,71.2188698924907,104.72779732176,122.151061257987,137.34659581156,122.279232322427,117.330061941608,137.455653191164,119.507032119858,80.7396088207553,95.4941786134088,86.1183088781761,155.093049975484
"2074","India, Jonathan",663697,2021,631,0.269,0.376,0.459,0.835,0.363,21,99.88558481777,127.249904272677,102.397259272372,103.963742662917,108.692650953268,103.680927219094,113.756402640963,97.1151882068738,96.9996689304907,79.216761804305,103.063420867682,97.5537742238823
"2075","Grisham, Trent",663757,2021,527,0.242,0.327,0.413,0.74,0.32,15,101.229337079893,114.862745449673,97.1564546639438,87.7492139907191,95.4148555243177,92.1316593769674,61.6180514305216,92.5865006739108,93.6355185629592,60.7690227539874,95.4033017491385,83.4324092372861
"2076","Stephenson, Tyler",663886,2021,402,0.286,0.366,0.431,0.797,0.346,10,83.7605576723004,114.862745449673,103.606675720471,93.233539865139,100.04664462744,91.869176016919,63.9879764855417,96.1088131995487,63.9188569830979,75.5995580689486,93.7784279967201,72.9168817048919
"2077","Rodgers, Brendan",663898,2021,415,0.284,0.328,0.47,0.798,0.341,15,90.4793189829127,51.8008459871073,101.994120456339,98.7178657395589,96.032427404734,95.5439430575958,73.4676767056219,101.392281988006,94.7569020188031,109.239552807763,88.9038067394648,105.949107633855
"2078","Lowe, Nathaniel",663993,2021,642,0.264,0.357,0.415,0.772,0.337,18,112.875190018287,140.763168443226,95.140760583779,95.6180293757564,99.7378586872318,100.006160178418,112.571440113453,114.475157083232,102.045894481788,82.8339655396614,90.7608053136573,82.1848218094389
"2079","Happ, Ian",664023,2021,535,0.226,0.323,0.434,0.757,0.328,25,130.791886846587,130.628220315314,88.6905395272516,94.4257846204477,97.8851430459829,103.943410579143,129.160915498593,103.908219506318,137.369473340868,83.5574062867327,123.954654827348,136.974703015731
"2080","France, Ty",664034,2021,650,0.291,0.368,0.445,0.813,0.353,18,73.0105395753207,79.9534796757525,108.8474803289,103.725293711855,106.839935312019,97.1188432178858,80.5774518706821,97.8699694623676,58.8726314318007,108.516112060692,89.1359315612389,81.1733163102458
"2081","Lowe, Brandon",664040,2021,615,0.247,0.34,0.523,0.863,0.363,39,121.833538432437,124.997693577585,100.381565192207,118.986026579807,111.162938474933,119.692412182043,165.894753851404,108.436907039281,141.855007164244,107.792671313621,116.06241088703,185.884694531593
"2082","Bader, Harrison",664056,2021,401,0.267,0.324,0.46,0.784,0.331,16,94.9584931899876,75.4490582855693,91.5125112394823,92.5181930119538,89.5479226603629,88.9818590563873,82.9473769257021,79.7552193305155,82.9823757324429,112.133315796048,102.831296045908,116.957950904206
"2083","Stevenson, Andrew",664057,2021,213,0.229,0.294,0.339,0.633,0.276,5,128.104382322342,68.6924262002944,97.1564546639438,88.703009794966,92.3269961222362,101.843543698756,71.0977516506018,112.714000820413,80.7396088207553,104.175467578264,143.453139856369,68.808888369405
"2084","Fletcher, David",664058,2021,665,0.262,0.297,0.324,0.621,0.273,2,40.312567863674,52.9269513346531,109.653757960966,76.3036643397557,86.4600632582814,75.5952076939219,0,39.5002190375109,31.398736763627,105.622349072407,44.3358409588454,8.81581547229069
"2085","Moore, Dylan",664238,2021,377,0.181,0.276,0.334,0.61,0.271,12,131.687721688002,119.367166839856,82.2403184707242,82.9802349694843,88.9303507799466,92.3941427370157,101.906777365863,83.780719359816,112.138345584382,75.237837695413,101.902796758812,93.3026624255698
"2086","Straw, Myles",664702,2021,638,0.271,0.349,0.348,0.697,0.311,4,85.1043099344229,118.24106149231,103.203536904438,79.4035007035583,93.5621398830688,85.0446086556622,15.4045128576304,65.9175629797952,54.9477893363473,69.0885913453071,61.7452025918999,18.3777971444304
"2087","Bohm, Alec",664761,2021,417,0.247,0.305,0.342,0.647,0.285,7,119.146033908192,83.33179571839,105.219230984603,93.4719888162008,96.6499992851503,103.418443859046,78.207526815662,124.538907156483,131.201864333727,94.0472971192662,81.940062086243,49.2057806037328
"2088","Wade Jr., LaMonte",664774,2021,381,0.253,0.326,0.482,0.808,0.343,18,104.812676445552,97.9711652364855,103.203536904438,113.263251754325,107.148721252227,109.718044500206,125.606027916063,104.914594513643,65.0402404389418,82.1105247925901,105.152544263649,138.48466037181
"2089","Brown, Seth",664913,2021,307,0.214,0.274,0.48,0.754,0.315,20,129.896052005172,84.4579010659358,90.7062336074164,110.163415390522,98.193928986191,110.505494580351,164.709791323894,101.140688236174,116.063187679836,95.1324582398732,134.400271807181,190.961475214114
"2090","Walsh, Jared",665120,2021,585,0.277,0.34,0.509,0.849,0.357,29,116.458529383947,92.3406384987564,103.203536904438,103.486844760794,100.664216507856,108.143144339916,133.900765608633,103.908219506318,109.895578672695,114.303638037262,89.600181204787,145.310257592415
"2091","Tatis Jr., Fernando",665487,2021,546,0.282,0.364,0.611,0.975,0.403,42,125.416877798097,128.376009620222,112.475729673196,146.646104902968,125.675877664716,143.315914586394,252.397018359637,139.886126018191,135.126706429181,104.898908325335,134.400271807181,225.481434195127
"2092","Guerrero Jr., Vladimir",665489,2021,698,0.311,0.401,0.601,1.002,0.419,48,70.7709524717832,138.510957748135,125.376171786251,142.354023783857,129.99888082763,122.842212502623,178.929341654015,138.879751010866,102.60658620971,88.6214915162316,121.633406609607,201.576525698796
"2093","Soto, Juan",665742,2021,654,0.313,0.465,0.534,0.999,0.42,29,63.6042737404634,249.99538715517,122.957338890053,129.954678328646,132.469168349295,117.330061941608,157.600016158834,132.589907215084,82.421684004521,44.129885571348,101.20642229349,129.979358855601
"2094","Chisholm Jr., Jazz",665862,2021,507,0.248,0.303,0.425,0.728,0.312,18,128.104382322342,75.4490582855693,95.9470382158449,97.5256209842503,94.7972836439014,104.730860659288,106.646627475903,105.669375769137,125.034255326586,112.133315796048,101.902796758812,104.068354243905
"2095","Giménez, Andrés",665926,2021,210,0.218,0.282,0.351,0.633,0.277,5,115.114777121825,58.5574780723821,85.0622901829549,76.065215388694,82.7546319757836,83.2072251353238,42.6586509903611,76.4845005567089,126.15563878243,144.688149414256,100.974297471716,69.7918724889679
"2096","Kirilloff, Alex",666135,2021,231,0.251,0.299,0.423,0.722,0.307,8,100.781419659185,68.6924262002944,117.313395465592,128.285535671214,113.015654116182,119.692412182043,151.675203521284,110.449657053932,112.699037312304,126.240410363938,96.7960506797829,101.515450893044
"2097","Lux, Gavin",666158,2021,381,0.242,0.328,0.364,0.692,0.303,7,97.6459977142326,121.619377534948,104.81609216857,92.2797440608921,99.7378586872318,96.5938764977892,46.2135385728912,101.140688236174,80.7396088207553,77.4081599366268,120.704907322511,53.8551457001485
"2098","Bichette, Bo",666182,2021,690,0.298,0.343,0.484,0.827,0.354,29,89.1355667207903,65.314110157657,117.313395465592,116.839986020251,109.619008773892,110.243011220303,117.311290223493,119.507032119858,80.7396088207553,137.815462317079,86.5825585217242,123.197827089222
"2099","Carlson, Dylan",666185,2021,619,0.266,0.343,0.437,0.78,0.336,18,110.187685494042,103.601691974215,99.5752875601416,97.0487230821268,99.4290727470236,100.531126898514,82.9473769257021,78.2456568195279,116.063187679836,86.4511692750178,109.330791055582,85.2385389364455
"2100","Kieboom, Carter",666198,2021,249,0.207,0.301,0.318,0.619,0.275,6,111.531437756165,112.610534754581,93.1250665036142,81.7879902141757,92.0182101820281,90.5567592166773,45.0285760453812,91.3285319147544,103.727969665554,106.345789819478,127.668651975733,70.63273842257
"2101","Dalbec, Bobby",666915,2021,453,0.24,0.298,0.494,0.792,0.334,25,154.083592723376,69.8185315478403,95.140760583779,124.470352454227,106.222363431603,132.029130104315,239.362430557026,121.016594630845,174.935819111636,103.090306457657,131.150524302344,161.769240868469
"2102","García, Adolis",666969,2021,622,0.243,0.286,0.454,0.74,0.314,31,139.750235260737,57.4313727248363,88.6905395272516,100.625457348053,92.3269961222362,107.618177619819,136.270690663654,114.475157083232,146.901232715541,129.134173352223,114.205412312837,146.091668779158
"2103","Gurriel Jr., Lourdes",666971,2021,541,0.276,0.319,0.466,0.785,0.333,21,84.6563925137154,66.4402155052028,109.653757960966,110.163415390522,104.678433730562,103.943410579143,113.756402640963,108.18531328745,91.9534433791935,124.070088122724,90.5286804918833,113.782683059648
"2104","Rooker Jr., Brent",667670,2021,213,0.201,0.291,0.397,0.688,0.301,9,147.364831412764,78.8273743282067,95.9470382158449,110.401864341584,105.296005610978,122.842212502623,149.305278466264,122.526157141833,150.265383083072,103.452026831193,112.116288916871,123.855999064929
"2105","Arozarena, Randy",668227,2021,604,0.274,0.356,0.459,0.815,0.35,20,125.864795218804,104.72779732176,89.4968171593175,87.9876629417808,93.8709258232769,98.4312600181276,97.1669272558225,106.424157024631,141.294315436322,89.7066526368386,114.205412312837,97.0615445210812
"2106","Baddoo, Akil",668731,2021,461,0.259,0.33,0.436,0.766,0.329,13,118.698116487485,110.358324059489,91.5125112394823,96.0949272778799,95.4148555243177,99.4811934583209,104.276702420883,81.2647818415032,141.294315436322,86.8128896485535,102.134921580586,82.6602220802093
"2107","Reynolds, Bryan",668804,2021,646,0.302,0.39,0.522,0.912,0.385,24,82.416805410178,130.628220315314,118.522811913691,124.708801405288,119.191372920345,114.967711701173,123.236102861043,102.650250747162,85.7858343720525,89.7066526368386,110.723539986226,108.901249951826
"2108","Rojas, Josh",668942,2021,550,0.264,0.341,0.411,0.752,0.327,11,111.531437756165,118.24106149231,93.5282053196471,83.9340307737313,91.0918523614036,91.081725936774,56.8782013204815,78.2456568195279,99.8031275701003,76.6847191895555,94.4748024620423,58.6251728907331
"2109","Marsh, Brandon",669016,2021,260,0.254,0.317,0.356,0.673,0.296,2,156.771097247621,86.7101117610274,106.831786248735,98.7178657395589,100.04664462744,123.36717922272,129.160915498593,130.073969696771,125.034255326586,98.7496619752296,132.311148411214,22.5481434195127
"2110","Murphy, Sean",669221,2021,448,0.216,0.306,0.405,0.711,0.309,17,113.771024859702,100.223375931577,96.7533158479108,105.155987418226,104.060861850146,106.830727539674,133.900765608633,107.178938280125,103.167277937632,106.345789819478,112.348413738645,111.230796779293
"2111","Edman, Tommy",669242,2021,691,0.262,0.308,0.387,0.695,0.301,11,61.364686636926,61.9357941150196,110.460035593032,95.6180293757564,97.5763571057747,89.506825776484,49.7684261554213,88.309406892779,50.4622555129721,102.00514533705,68.7089472451217,46.6625833428411
"2112","Solak, Nick",669256,2021,511,0.242,0.314,0.362,0.676,0.299,11,93.6147409278652,75.4490582855693,95.9470382158449,86.0800713332869,92.3269961222362,87.931925616194,77.022564288152,84.2839068634786,100.363819298022,108.516112060692,87.7431826305945,63.0995011544094
"2113","Smith, Will",669257,2021,501,0.258,0.365,0.495,0.86,0.364,25,90.4793189829127,130.628220315314,100.78470400824,112.54790490114,112.398082235766,105.780794099481,127.975952971083,110.1980633021,93.6355185629592,75.5995580689486,81.2436876209209,146.270391443945
"2114","Espinal, Santiago",669289,2021,246,0.311,0.376,0.405,0.781,0.344,2,54.6459253263136,100.223375931577,107.638063880801,82.5033370673609,94.7972836439014,81.1073582549371,18.9594004401605,57.3633754175317,54.3870976084254,92.9621359986593,71.9586947499585,23.8313710937939
"2115","Hays, Austin",669720,2021,529,0.256,0.308,0.461,0.769,0.328,22,90.4793189829127,59.683583419928,98.7690099280756,103.00994685867,97.5763571057747,96.5938764977892,107.831590003413,98.6247507178615,68.9650825343951,106.707510193014,115.598161243482,121.904896370144
"2116","Lopez, Nicky",670032,2021,565,0.3,0.365,0.378,0.743,0.329,2,58.677182112681,97.9711652364855,96.3501770318779,72.7269300738297,87.3864210789058,73.7578241735836,8.29473769257021,67.6787192426141,53.2657141525816,88.6214915162316,73.3514436806029,10.37613679482
"2117","Alvarez, Yordan",670541,2021,598,0.277,0.346,0.531,0.877,0.369,33,108.396015811212,94.5928491938481,112.475729673196,135.91590210519,120.11773074097,128.616846423687,188.409041874095,136.363813492553,70.6471577181609,95.1324582398732,101.438547115264,161.758420183461
"2118","García, Luis",671277,2021,247,0.242,0.275,0.411,0.686,0.291,6,77.9376312031031,50.6747406395615,97.1564546639438,87.2723160885956,86.1512773180733,83.9946752154688,61.6180514305216,76.9876880603715,86.3465260999744,126.240410363938,95.6354265709126,71.2046634300401
"2119","Kelenic, Jarred",672284,2021,377,0.181,0.265,0.35,0.615,0.27,14,125.864795218804,106.980008016852,89.8999559753505,98.4794167884972,96.9587852253584,103.418443859046,117.311290223493,98.6247507178615,90.8320599233497,106.345789819478,113.973287491063,108.853106163165
"2120","Robert Jr., Luis",673357,2021,296,0.338,0.378,0.567,0.945,0.399,13,92.2709886657427,52.9269513346531,121.747922441954,130.193127279708,117.956229159512,122.317245782526,148.120315938754,113.468782075907,94.1962102908812,144.32642904072,117.919409461222,128.737710739785
"2121","Kim, Ha-Seong",673490,2021,298,0.202,0.27,0.352,0.622,0.27,8,106.604346128382,83.33179571839,84.256012550889,73.6807258780766,81.8282741551592,80.0574248147437,53.3233137379514,80.0068130823468,95.8782854746469,87.5363303956247,82.8685613733393,78.6915072358833
"2122","McCormick, Chas",676801,2021,320,0.257,0.319,0.447,0.766,0.327,14,145.573161729934,87.8362171085732,90.3030947913834,101.102355250176,96.032427404734,111.555428020545,120.866177806023,123.784125900989,156.993683818135,91.5152545045168,128.132901619281,128.242565698479
"2123","Franco, Wander",677551,2021,308,0.288,0.347,0.463,0.81,0.348,7,53.7500904848987,87.8362171085732,111.266313225097,97.0487230821268,101.590574328481,89.2443424164357,58.0631638479915,94.599250688561,67.2830073506294,103.090306457657,61.5130777701258,66.6195146485603
"2124","Jeffers, Ryan",680777,2021,293,0.199,0.27,0.401,0.671,0.289,14,165.281528241063,84.4579010659358,83.4497349188231,98.9563146906207,92.3269961222362,114.967711701173,171.819566488954,110.701250805763,134.005322973337,101.643424963515,129.757775371699,140.06014001199
"2125","Miller, Owen",680911,2021,202,0.204,0.243,0.309,0.552,0.241,4,119.5939513289,50.6747406395615,91.1093724234494,82.5033370673609,82.4458460355755,89.2443424164357,68.7278265955818,82.0195630969971,98.1210523863345,125.155249243331,96.0996762144607,58.0447256343892
"2126","Vaughn, Andrew",683734,2021,469,0.235,0.309,0.396,0.705,0.306,15,96.3022454521101,97.9711652364855,97.9627322960097,103.486844760794,102.516932149105,100.531126898514,129.160915498593,119.003844616195,80.1789170928334,105.260628698871,103.063420867682,93.7502764777181
"2127","Pujols, Albert",405395,2022,351,0.27,0.345,0.55,0.895,0.38,24,71.0774589255104,97.7860284081901,108.300375054272,126.938607013344,117.219554581281,108.457180773095,152.867420200067,121.620209228295,69.0794989196875,119.134435012329,85.5339777408322,234.105413667457
"2128","Cabrera, Miguel",408234,2022,433,0.254,0.305,0.317,0.622,0.275,5,105.484381717477,79.4511480816545,96.7262891706089,84.2017613655652,88.3161027667184,90.3352214540465,59.873072911693,98.2218180236969,111.678523253495,107.528214982475,100.502423845478,39.5357006337941
"2129","Molina, Yadier",425877,2022,270,0.214,0.233,0.302,0.535,0.235,5,67.0029549106722,23.2241817469452,95.0728483300857,83.4386034075691,81.5719640099872,78.528490382545,39.4907502183507,66.8525462988513,106.497560834518,140.981437421467,67.9519934274389,63.4035495349364
"2130","Cruz Jr., Nelson",443558,2022,507,0.234,0.313,0.337,0.65,0.292,10,106.389827054108,118.565559444931,99.6198106415246,101.500008413476,102.767828674,103.514828231537,118.472250655052,118.534707091425,133.553697911396,106.162777331903,120.697946367619,67.5304077886896
"2131","Peralta, David",444482,2022,490,0.251,0.316,0.415,0.731,0.315,12,105.484381717477,102.6753298286,102.926692322571,101.500008413476,100.519782421756,102.965677949141,108.281089308381,114.163579064192,82.3197362126276,112.307246759473,117.609219393644,83.8479593849771
"2132","Longoria, Evan",446334,2022,298,0.244,0.315,0.451,0.766,0.33,14,126.309624459983,111.231607314316,96.3129289604781,111.166675881426,104.052426532425,114.223258738247,157.963000873403,120.334583337932,128.372735492419,89.0948066997646,110.481387915242,160.849273316819
